Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Clings to adults or too dependent,GG317,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG317,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Constipated doesn’t move bowels,GG318,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG318,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Defiant,GG319,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG319,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Demands must be met immediately,GG320,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG320,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Disturbed by any change in routine,GG321,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG321,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Doesn’t want to sleep alone,GG322,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG322,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Doesn’t eat well,GG323,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG323,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,sometimes true,,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Eats or drinks things that are not food,GG325,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG325,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Gets in many fights,GG326,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG326,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Gets into everything,GG327,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG327,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Gets too upset when separated from parents,GG328,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG328,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Hits others,GG329,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG329,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Poorly coordinated or clumsy,GG330,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG330,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Punishment doesn’t change his or her behavior,GG331,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG331,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Quickly shifts from one activity to another,GG332,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG332,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Resists going to bed at night,GG333,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG333,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Stomach aches or cramps,GG334,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG334,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Sudden changes in moods or feelings,GG335,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG335,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Too fearful or anxious,GG336,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG336,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Vomiting throwing up,GG337,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG337,q06-m36-m
Some of these features are temporary while others continue for a longer period of time. To what extent are the following statements true of your childs behavior during the last two months?,Doesn’t seem to be happy eating food,GG338,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG338,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Somewhat or;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Slightly disagree;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Slightly disagree;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Totally disagree;2==Somewhat or;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Totally disagree;2==Somewhat or;3==Very true or often true,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Totally disagree;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG339,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Becomes distracted or diverted by outside stimuli,GG339,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG339,q06-m36-m
